DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE,TIME
02/08/2024,GPH10 - 25 KINGSBRIDGE GARDEN CIRCLE,MISSISSAUGA,ONTARIO,L5R4B1,ALIEH AHMAD-SALMAN,CENTURY 21 GREEN REALTY INC.,"$969,000",43.6043468,79.6509363,9 days
02/08/2024,LPH4 - 225 WEBB DRIVE S,MISSISSAUGA,ONTARIO,L5B4P2,HAMAD KHAN,IPRO REALTY LTD.,"$549,786",43.5877545,79.6398906,9 days
02/08/2024,LPH8 - 25 FAIRVIEW ROAD W,MISSISSAUGA,ONTARIO,L5B3Y8,OMAR ABDEL SAMAD,ROYAL LEPAGE SIGNATURE - SAMAD HOMES REALTY,"$650,000",43.5877239,79.628227,9 days
02/08/2024,922 QUEENSBRIDGE DRIVE,MISSISSAUGA,ONTARIO,L5C3M9,KATHY MCHENRY,"RE/MAX ABOUTOWNE REALTY CORP., BROKERAGE","$1,089,000",43.57580168,79.65927753,9 days
02/08/2024,922 QUEENSBRIDGE DRIVE,MISSISSAUGA,ONTARIO,L5C3M9,KATHY MCHENRY,RE/MAX ABOUTOWNE REALTY CORP.,"$1,089,000",43.5756556,79.6592939,9 days
02/08/2024,910 - 1800 THE COLLEGEWAY,MISSISSAUGA,ONTARIO,L5L5S4,SEAN HANLON,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$625,000",43.5444366,79.6680202,9 days
02/08/2024,601 - 4090 LIVING ARTS DRIVE,MISSISSAUGA,ONTARIO,L5B4M8,KRISTOFFER NIRO,CENTURY 21 REGAL REALTY INC.,"$487,000",43.5882389,79.6457376,9 days
02/08/2024,5358 MALLORY ROAD,MISSISSAUGA,ONTARIO,L5M0J3,YASIR SALEH,RE/MAX REAL ESTATE CENTRE INC.,"$1,775,000",43.5419612,79.7381692,9 days
02/08/2024,6077 FULLERTON CRESCENT,MISSISSAUGA,ONTARIO,L5N3A3,NATHAN ZHU,FIRST CLASS STARLINK REALTY,"$1,099,000",43.5692864,79.747374,9 days
02/08/2024,66 - 6050 BIDWELL TRAIL,MISSISSAUGA,ONTARIO,L5V1V6,GAGANDEEP MUNDI,NEWGEN REALTY EXPERTS,"$919,900",43.6011181,79.7110788,9 days
02/08/2024,6605 JAZZY MEWS,MISSISSAUGA,ONTARIO,L5W1S2,HUNG TAT TERRY CHAN,HOMELIFE NEW WORLD REALTY INC.,"$699,000",43.6192508,79.7138036,9 days
02/08/2024,68 - 400 BLOOR STREET,MISSISSAUGA,ONTARIO,L5A2M8,JAY SINGH,HOMELIFE/MIRACLE REALTY LTD,"$799,900",43.5971006,79.6177332,9 days
02/08/2024,69 - 7222 TRIUMPH LANE,MISSISSAUGA,ONTARIO,L5N0C5,HANAN ISKANDAR,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$799,000",43.5815,79.78072,9 days
02/08/2024,1567 STEVELES CRESCENT,MISSISSAUGA,ONTARIO,L5J1H8,PETER PHILIP PAPOUSEK,RE/MAX ESCARPMENT REALTY INC.,"$2,099,000",43.5208549,79.6181225,9 days
02/08/2024,1567 STEVELES CRESCENT,MISSISSAUGA,ONTARIO,L5J1H8,PETER PHILIP PAPOUSEK,"RE/MAX ESCARPMENT REALTY INC., BROKERAGE","$2,099,000",43.52056853,79.61809031,9 days
02/08/2024,1470 LIVEOAK DRIVE,MISSISSAUGA,ONTARIO,L5E2X1,VICTORIA HILLIER,REAL BROKER ONTARIO LTD.,"$1,298,888",43.5983509,79.5649178,9 days
02/08/2024,1439 EMERSON LANE,MISSISSAUGA,ONTARIO,L5V1L7,ANTHONY OSEI KWABENA,RE/MAX PREMIER INC.,"$1,529,000",43.6009239,79.7129972,9 days
02/08/2024,1611 LEWES WAY,MISSISSAUGA,ONTARIO,L4W3H5,MARY SPUDIC,RE/MAX REALTY ENTERPRISES INC.,"$1,225,000",43.6278501,79.598512,9 days
02/08/2024,1711 - 156 ENFIELD PLACE,MISSISSAUGA,ONTARIO,L5B4L8,ARPIT KUMAR,ROYAL LEPAGE IGNITE REALTY,"$699,900",43.590913,79.6340235,9 days
02/08/2024,172 - 2170 BROMSGROVE ROAD,MISSISSAUGA,ONTARIO,L5J4J2,CHERYLLYN FLOWER,RE/MAX REALTY ENTERPRISES INC.,"$659,999",43.5121735,79.637261,9 days
02/08/2024,1800 THE COLLEGEWAY UNIT# 910,MISSISSAUGA,ONTARIO,L5L5S4,SEAN HANLON,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$625,000",43.54425151,79.66947909,9 days
02/08/2024,1611 - 2560 EGLINTON AVENUE W,MISSISSAUGA,ONTARIO,L5M0Y3,LEIDY MORASKY,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$718,000",43.5570785,79.7070969,9 days
02/08/2024,1611 LEWES WAY,MISSISSAUGA,ONTARIO,L4W3H5,MARY SPUDIC,REMAX REALTY ENTERPRISES INC,"$1,225,000",43.62785033,79.59847534,9 days
02/08/2024,1002 - 2665 WINDWOOD DRIVE,MISSISSAUGA,ONTARIO,L5N2P2,NICK DEN HAAN,CENTURY 21 UNITED REALTY INC.,"$599,900",43.5768009,79.7391332,9 days
02/08/2024,1006 - 3533 DERRY ROAD E,MISSISSAUGA,ONTARIO,L4T1B1,ASLAM DUDHA,ROYAL LEPAGE WOLLE REALTY,"$399,999",43.7143676,79.6314802,9 days
02/08/2024,1117 - 5033 FOUR SPRINGS AVENUE,MISSISSAUGA,ONTARIO,L5R0G6,MB BAJWA,RE/MAX REALTY SPECIALISTS INC.,"$779,000",43.6066687,79.6558027,9 days
02/08/2024,136 VOLTARIE CRESCENT,MISSISSAUGA,ONTARIO,L5A2A4,LINDA SAZON,ROYAL LEPAGE TERREQUITY REALTY,"$995,900",43.5877208,79.6192559,9 days
02/08/2024,1180#49 MISSISSAUGA VALLEY BOULEVARD W,MISSISSAUGA,ONTARIO,L5A3M9,RAMIN ALOKOZAY,"RIGHT AT HOME REALTY, BROKERAGE","$699,000",43.600762,79.6240106,9 days
02/08/2024,122 - 601 SHORELINE DRIVE,MISSISSAUGA,ONTARIO,L5B4K5,BRITTNEY SIMPSON,EXP REALTY,"$624,900",43.571805,79.6307513,9 days
02/08/2024,TH4 - 4011 BRICKSTONE MEWS,MISSISSAUGA,ONTARIO,L5B0G3,ATIQUE AHMED,ROYAL LEPAGE TERREQUITY REALTY,"$895,000",43.5851105,79.6461723,9 days
02/08/2024,1901 - 135 HILLCREST AVENUE,MISSISSAUGA,ONTARIO,L5B4B1,ELISA GOLDHAWKE,RIGHT AT HOME REALTY,"$555,000",43.5808211,79.625598,9 days
02/08/2024,25 FAIRVIEW ROAD W UNIT# LPH 8,MISSISSAUGA,ONTARIO,L5B3Y8,OMAR ABDEL SAMAD,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE - RYLPSIG","$650,000",43.58805604,79.62808081,9 days
02/08/2024,3065 MISSION HILL DRIVE,MISSISSAUGA,ONTARIO,L5M0B8,SHAHID KHAWAJA,SHAHID KHAWAJA REAL ESTATE INC.,"$1,599,900",43.5541724,79.7274872,9 days
02/08/2024,2011 - 55 STRATHAVEN DRIVE W,MISSISSAUGA,ONTARIO,L5R4G9,JOHN WILLIAM WALLER,RE/MAX REALTY SPECIALISTS INC.,"$674,900",43.6107255,79.6593376,9 days
02/08/2024,1909 - 325 WEBB DRIVE,MISSISSAUGA,ONTARIO,L5R2H6,HAMAD KHAN,IPRO REALTY LTD.,"$639,000",43.5860098,79.6417168,9 days
02/08/2024,2177 BURNHAMTHORPE ROAD W UNIT# 711,MISSISSAUGA,ONTARIO,L5L5P9,DOLCIE PALUMBO,REMAX REALTY ENTERPRISES INC,"$620,000",43.54579004,79.68524277,9 days
02/08/2024,2170 BROMSGROVE ROAD UNIT# 172,MISSISSAUGA,ONTARIO,L5J4J2,CHERYLLYN FLOWER,REMAX REALTY ENTERPRISES INC,"$659,999",43.51207126,79.63710306,9 days
02/08/2024,23 - 98 FALCONER DRIVE,MISSISSAUGA,ONTARIO,L5N1Y2,A.Q. MUFTI,RE/MAX REAL ESTATE CENTRE INC.,"$750,000",43.6007818,79.7304245,9 days
02/08/2024,215 - 135 HILLCREST AVENUE,MISSISSAUGA,ONTARIO,L5B4B1,JASMINE NORONHA,ROYAL LEPAGE SIGNATURE REALTY,"$534,900",43.5808682,79.6255149,9 days
02/08/2024,19 TECUMSETH AVENUE E,MISSISSAUGA,ONTARIO,L5G1K5,KARIN ROTEM,RE/MAX REALTRON REALTY INC.,"$1,888,000",43.56246,79.5752475,9 days
