DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE,TIME
01/08/2024,901 - 61 RICHVIEW ROAD,TORONTO,ONTARIO,M9A4M8,ROBERT MIRABELLI,SUTTON GROUP-SECURITY REAL ESTATE INC.,"$579,000",43.684081,79.5167385,
01/08/2024,902 - 150 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R5,MICHAEL CAMBER,ROYAL LEPAGE SIGNATURE REALTY,"$649,000",43.6387616,79.4162413,
31/07/2024,902 - 19 SINGER COURT,TORONTO,ONTARIO,M2K0B2,FUNING TONY ZHANG,RE/MAX IMPERIAL REALTY INC.,"$630,000",43.7691693,79.3699765,15 hours
05/08/2024,902 - 3559 EGLINTON AVENUE W,TORONTO,ONTARIO,M6M5C6,FRANK PENNER,RE/MAX PROFESSIONALS INC.,"$475,900",43.6856222,79.4917953,194 days
31/07/2024,902 - 44 LONGBOURNE DRIVE,TORONTO,ONTARIO,M9R2M7,SANDY POSEIRO,CENTURY 21 PERCY FULTON LTD.,"$489,990",43.6807361,79.5689807,21 hours
03/08/2024,902 - 50 BRUYERES MEWS,TORONTO,ONTARIO,M5V0H8,VAN YANG,RE/MAX ULTIMATE REALTY INC.,"$589,000",43.6376722,79.4021383,2 days
05/08/2024,901 - 17 BATHURST STREET,TORONTO,ONTARIO,M5V0N1,SUSAN ZHAO,BAY STREET GROUP INC.,"$639,900",43.6377203,79.3999946,135 days
31/07/2024,903 - 35 FINCH AVENUE E,TORONTO,ONTARIO,M2N6Z8,NANCY LONG,WANTHOME REALTY INC.,"$600,000",43.7798543,79.4125439,4 hours
30/07/2024,903 - 410 QUEENS QUAY W,TORONTO,ONTARIO,M5V3T1,NATALYA TELENCHENKO,FOREST HILL REAL ESTATE INC.,"$1,398,000",43.6380611,79.3914588,6 days
30/07/2024,904 - 840 ST CLAIR AVENUE W,TORONTO,ONTARIO,M6C1C1,TORI PHILLIPS,HIRSCH AND ASSOCIATES REAL ESTATE INC.,"$1,399,900",43.6807483,79.431757,18 days
30/07/2024,904 - 88 CUMBERLAND STREET,TORONTO,ONTARIO,M5R1B9,RAMADHANI HAMISI,REAL ESTATE HOMEWARD,"$1,449,000",43.6704998,79.3905671,58 days
05/08/2024,904 - 88 CUMBERLAND STREET,TORONTO,ONTARIO,M5R1B9,RAMADHANI HAMISI,REAL ESTATE HOMEWARD,"$1,349,000",43.6704998,79.3905671,16 hours
30/07/2024,905 - 1 BLOOR STREET E,TORONTO,ONTARIO,M4W1A9,MICHAEL N. MEALIA,RE/MAX HALLMARK REALTY LTD.,"$689,000",43.6701587,79.3862462,2 days
01/08/2024,906 - 2525 BATHURST STREET,TORONTO,ONTARIO,M6B2Y9,MARTIN MALCHEV,RE/MAX REALTRON REALTY INC.,"$2,465/MONTHLY",43.7059936,79.4261248,
31/07/2024,907 - 250 LAWRENCE AVENUE,TORONTO,ONTARIO,M5M1B1,ALAN LAW,CENTURY 21 ATRIA REALTY INC.,"$1,074,900",43.7229268,79.4139016,4 days
31/07/2024,903 - 386 YONGE STREET,TORONTO,ONTARIO,M5B0A5,LARISSA BOUCHELEVA,RE/MAX REALTRON REALTY INC.,"$748,000",43.6596706,79.3825726,42 minutes
01/08/2024,901 - 120 VARNA DRIVE,TORONTO,ONTARIO,M6A0B3,JULIA JEON,RIGHT AT HOME REALTY,"$609,000",43.7235804,79.445742,
30/07/2024,901 - 110 MARINE PARADE DRIVE,TORONTO,ONTARIO,M8V0A3,CARLOS PANIAGUA,AURA SIGNATURE REALTY INC.,"$1,348,888",43.6252794,79.4776821,84 days
05/08/2024,8D - 1 ST THOMAS STREET,TORONTO,ONTARIO,M5S2B7,DAWNA MARIE BORG,RE/MAX PREMIER INC.,"$2,188,000",43.6682043,79.3901428,166 days
30/07/2024,9 D - 66 COLLIER STREET,TORONTO,ONTARIO,M4W2N4,FOROHAR HEJAZI,HOME STANDARDS BRICKSTONE REALTY,"$2,675,000",43.6728189,79.3856099,7 hours
05/08/2024,9 DUNVEGAN ROAD,TORONTO,ONTARIO,M4V2P5,IRENA LI,HOMELIFE NEW WORLD REALTY INC.,"$3,490,000",43.686367,79.4047377,150 days
30/07/2024,9 FURROW LANE,TORONTO,ONTARIO,M8Z0A2,SHAWN BEARD,ROYAL LEPAGE SIGNATURE REALTY,"$1,424,900",43.6368767,79.5221713,19 days
31/07/2024,9 GLADFERN ROAD,TORONTO,ONTARIO,M8Z4H3,LORENA MAGALLANES,ROYAL LEPAGE WEST REALTY GROUP LTD.,"$1,794,000",43.6360397,79.5160289,1 day
30/07/2024,9 NORTHOVER STREET,TORONTO,ONTARIO,M3L1W4,SANKALP MARWAHA,CENTURY 21 PREMIUM REALTY,"$1,300,000",43.7372352,79.496525,59 days
01/08/2024,9 RIMA COURT,TORONTO,ONTARIO,M9C4C7,JON CHU,RIGHT AT HOME REALTY,"$1,198,000",43.6563602,79.5793515,
05/08/2024,9 SHADY OAKS CRESCENT,TORONTO,ONTARIO,M3C2L4,LEO YUE,CENTURY 21 MYPRO REALTY,"$5,590,000",43.7265834,79.362397,123 days
31/07/2024,9 SPRINGHOUSE SQUARE,TORONTO,ONTARIO,M1W2Y2,MIRANDA CALDWELL,CORE ASSETS REAL ESTATE,"$849,900",43.8056369,79.3297226,5 hours
30/07/2024,9 ST. PATRICKS SQUARE,TORONTO,ONTARIO,M5T1W8,LOUIE DI BENEDETTO,BRAD J. LAMB REALTY 2016 INC.,"$1,495,000",43.6505772,79.3904143,76 days
05/08/2024,9 WILLSTEVEN DRIVE,TORONTO,ONTARIO,M1G1C5,EDWIN S. MARYUEN,RE/MAX CROSSROADS REALTY INC.,"$985,000",43.7563636,79.2208061,152 days
03/08/2024,90 CHARLTON BOULEVARD,TORONTO,ONTARIO,M2M1C1,KEVIN NIROOMAND,RE/MAX ULTIMATE REALTY INC.,"$1,788,000",43.7818281,79.431458,1 day
30/07/2024,90 DEANVAR AVENUE,TORONTO,ONTARIO,M1R2N3,MARUN AHADI,HOMELIFE/MIRACLE REALTY LTD,"$1,349,000",43.7476269,79.3073125,5 days
30/07/2024,90 MERKLEY SQUARE,TORONTO,ONTARIO,M1G2Y7,SABIHA SECORD,RIGHT AT HOME REALTY,"$1,499,999",43.7741933,79.2146036,158 days
05/08/2024,90 MERKLEY SQUARE,TORONTO,ONTARIO,M1G2Y7,SABIHA SECORD,RIGHT AT HOME REALTY,"$1,499,950",43.774233,79.2146313,3 days
31/07/2024,90 ROOKSNEST TRAIL,TORONTO,ONTARIO,M1S3W3,SHAUN HSU,SUTTON GROUP-ASSOCIATES REALTY INC.,"$1,199,000",43.8015849,79.2605732,1 day
31/07/2024,90 SPEARS STREET,TORONTO,ONTARIO,M6N3X7,TINA KLEIN,REALTY EXECUTIVES PLUS LTD,"$968,900",43.6762324,79.4805862,1 day
05/08/2024,82 CEDAR BRAE BOULEVARD,TORONTO,ONTARIO,M1J2K5,MATTHEW YAN,ROYAL LEPAGE GOLDEN RIDGE REALTY,"$2,400,000",43.7504612,79.236883,181 days
05/08/2024,82 - 615 RATHBURN ROAD,TORONTO,ONTARIO,M9C3T5,DAVID ELFASSY,SUTTON GROUP-ADMIRAL REALTY INC.,"$859,000",43.6467064,79.5871102,3 days
01/08/2024,819 - 98 LILLIAN STREET,TORONTO,ONTARIO,M4S0A5,JASON HONG,KELLER WILLIAMS LEGACIES REALTY,"$599,000",43.7071766,79.394162,
31/07/2024,819 - 352 FRONT STREET W,TORONTO,ONTARIO,M5V0K3,NORMAN XU,ROYAL LEPAGE SIGNATURE REALTY,"$820,000",43.6433534,79.3924515,23 hours
30/07/2024,803A - 88 CORPORATE DRIVE,TORONTO,ONTARIO,M1H3G6,DINESH SRIKANTHAN,CENTURY 21 INNOVATIVE REALTY INC.,"$620,000",43.7808872,79.249712,2 days
03/08/2024,804 - 251 JARVIS STREET,TORONTO,ONTARIO,M5B0C3,SAM CHAN,RE/MAX EXCEL REALTY LTD.,"$419,900",43.6573767,79.3744501,1 day
31/07/2024,804 - 390 CHERRY STREET,TORONTO,ONTARIO,M5A0E2,FRANCESCO JR. LARDI,RE/MAX CONDOS PLUS CORPORATION,"$549,900",43.6505536,79.3573819,1 day
30/07/2024,805 - 169 JOHN STREET,TORONTO,ONTARIO,M5T1X3,ZACH LAHARTINGER,PROPERTY.CA INC.,"$1,425,000",43.6505584,79.3909672,9 days
31/07/2024,805 - 190 MANITOBA STREET,TORONTO,ONTARIO,M8Y3Y8,SARAH STEPHENSON LOGUE,RE/MAX ESCARPMENT TEAM LOGUE REALTY,"$699,900",43.6241473,79.4919191,27 minutes
31/07/2024,805 - 33 BAY STREET,TORONTO,ONTARIO,M5J2Z3,AMY QU,RE/MAX REALTRON REALTY INC.,"$609,000",43.6427875,79.3771823,3 days
05/08/2024,805 - 38 WILLIAM CARSON CRESCENT,TORONTO,ONTARIO,M2P2H2,FARSHID HAGHIGHI,RC BEST CHOICE REALTY CORP,"$1,988,000",43.7502708,79.4060386,157 days
03/08/2024,803 - 59 ANNIE CRAIG DRIVE,TORONTO,ONTARIO,M8V0C5,NANCY TAJICK,SUTTON GROUP-ADMIRAL REALTY INC.,"$1,198,000",43.6249692,79.478221,1 day
03/08/2024,806 - 126 SIMCOE STREET,TORONTO,ONTARIO,M5H4E6,KIREW KANAGASABAI,HOMELIFE TODAY REALTY LTD.,"$680,000",43.6489727,79.3872946,2 days
31/07/2024,806 - 175 HILDA AVENUE,TORONTO,ONTARIO,M2M1V8,BEN FENLON,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$648,000",43.794605,79.4271802,1 day
05/08/2024,806 - 319 JARVIS STREET,TORONTO,ONTARIO,M5B2C2,YONGPING JING,HOMELIFE LANDMARK REALTY INC.,"$745,000",43.6597926,79.3754201,151 days
01/08/2024,806 - 352 FRONT STREET W,TORONTO,ONTARIO,M5V0K3,CLAUDE MISQUITTA,RIGHT AT HOME REALTY,"$624,999",43.6433534,79.3924515,
31/07/2024,806 - 455 WELLINGTON STREET W,TORONTO,ONTARIO,M5V0V8,EDWARD NG,RE/MAX ROUGE RIVER REALTY LTD.,"$2,249,000",43.6433755,79.3972344,3 days
01/08/2024,806 - 71 FRONT STREET E,TORONTO,ONTARIO,M5E1T9,MARY CRAWFORD,ROYAL LEPAGE TERREQUITY REALTY,"$799,000",43.6485547,79.3731791,
05/08/2024,806 - 77 HARBOUR SQUARE W,TORONTO,ONTARIO,M5J2S2,NATHAN H. MASON,IRISE,"$699,000",43.6396638,79.3792757,3 days
03/08/2024,806 - 15 LEGION ROAD,TORONTO,ONTARIO,M8V0A9,OLGA DONCHENKO,RE/MAX REALTRON BARRY COHEN HOMES INC.,"$3,600/MONTHLY",43.6214794,79.483972,20 hours
05/08/2024,803 - 55 BAMBURGH CIRCLE,TORONTO,ONTARIO,M1W3V4,FADI MICHEL MELHEM,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$719,000",43.8147884,79.3266437,2 days
05/08/2024,803 - 2300 ST CLAIR AVENUE,TORONTO,ONTARIO,M6N1K8,LAURA ZHANG,RE/MAX REALTRON REALTY INC.,"$768,000",43.6704884,79.4781969,158 days
05/08/2024,803 - 160 FREDERICK STREET,TORONTO,ONTARIO,M5A4H9,CHRISTOPHER ANDREW BIBBY,RE/MAX HALLMARK BIBBY GROUP REALTY,"$1,298,000",43.6503955,79.3693449,3 days
30/07/2024,8 NINETEENTH STREET,TORONTO,ONTARIO,M8V3L3,DEAN ARONOVICI,RE/MAX DASH REALTY,"$1,499,999",43.5984629,79.5185468,46 days
30/07/2024,8 NORTHAMPTON DRIVE,TORONTO,ONTARIO,M9B4S6,SHAHIN MAHALLATI,SEARCH REALTY,"$1,479,900",43.6429595,79.5505499,39 days
05/08/2024,8 SHADY OAKS CRESCENT,TORONTO,ONTARIO,M3C2L5,MANNI XU,RE/MAX ADVANCE REALTY,"$6,398,800",43.7269545,79.3629299,120 days
30/07/2024,8 SHIPLEY ROAD,TORONTO,ONTARIO,M9R3H8,ANIL RAMLAL,EXP REALTY,"$1,450,000",43.6843337,79.5599182,18 days
30/07/2024,8 SIR RAYMOND DRIVE,TORONTO,ONTARIO,M1E1C2,MICHELLE BISSETT-RYU,IPRO REALTY LTD.,"$1,348,000",43.7408641,79.2066519,4 days
30/07/2024,8 VANDERBRENT CRESCENT,TORONTO,ONTARIO,M9R3W8,SHAWN SAINI,PROSENSE REALTY,"$1,390,500",43.6867033,79.5698849,17 days
31/07/2024,80 BROOKMILL BOULEVARD,TORONTO,ONTARIO,M1W2K5,LEO SHIU,SUPERSTARS REALTY LTD.,"$888,000",43.8025333,79.3126569,1 day
05/08/2024,80 EILEEN AVENUE,TORONTO,ONTARIO,M6N1V4,KYRSTEN SHELBY FEERE,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$1,225,000",43.6687803,79.4986299,3 days
05/08/2024,80 ELDON AVENUE,TORONTO,ONTARIO,M4C5G3,EWART MCRAE,ROYAL HERITAGE REALTY LTD.,"$1,398,000",43.6926656,79.292646,4 days
30/07/2024,80 KINGSLAKE ROAD,TORONTO,ONTARIO,M2J3E5,ERIC LIU,HOMELIFE LANDMARK REALTY INC.,"$1,399,900",43.7841427,79.3440498,19 days
05/08/2024,800 - 38 AVENUE ROAD,TORONTO,ONTARIO,M5R2G2,KELITA JEAN KLEIN,KELLER WILLIAMS REFERRED URBAN REALTY,"$5,118,000",43.670356,79.3951675,3 days
05/08/2024,8000 - 1 BLOOR STREET STREET W,TORONTO,ONTARIO,M4W1A9,PETER TORKAN,THE AGENCY,"$34,981,778",43.6699145,79.3870395,473 days
05/08/2024,801 - 10 BELLAIR STREET,TORONTO,ONTARIO,M5R3T8,REZA SARRAFZADEH,RE/MAX CONDOS PLUS CORPORATION,"$1,250,000",43.6697964,79.3911652,3 days
30/07/2024,801 - 616 AVENUE ROAD,TORONTO,ONTARIO,M4V2K8,ALEX HAYWARD,HARVEY KALLES REAL ESTATE LTD.,"$1,409,000",43.6899344,79.4033731,48 days
05/08/2024,802 - 40 RICHVIEW ROAD,TORONTO,ONTARIO,M9A5C1,ERIC MATTEI,ROYAL LEPAGE TERREQUITY REALTY,"$519,000",43.685146,79.5159538,3 days
30/07/2024,802 - 575 BLOOR STREET E,TORONTO,ONTARIO,M4W0B2,PHOEBE WONG,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$1,330,000",43.6718782,79.3724592,53 days
03/08/2024,803 - 100 DALHOUSIE STREET,TORONTO,ONTARIO,M5B1E1,SALWA ANWARALI,EXP REALTY,"$570,000",43.6564202,79.3765446,21 hours
01/08/2024,806 - 8 SCOLLARD STREET,TORONTO,ONTARIO,M5R1M2,SVETLANA CHKARBOUL,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$650,000",43.6727118,79.3886581,
03/08/2024,907 - 5 DEFRIES STREET,TORONTO,ONTARIO,M5A3R4,AMMAD ALAM,HOMELIFE TRADEMAX REALTY INC.,"$499,900",43.6605705,79.3563724,1 day
03/08/2024,807 - 11 BRUNEL COURT,TORONTO,ONTARIO,M5V3Y3,TINA XU,BAY STREET GROUP INC.,"$639,000",43.6393683,79.3933145,2 days
30/07/2024,807 - 15 GREENVIEW AVENUE,TORONTO,ONTARIO,M2M4M7,RAY HOU,SMART SOLD REALTY,"$699,000",43.7797129,79.418427,3 days
05/08/2024,811 - 1461 LAWRENCE AVENUE W,TORONTO,ONTARIO,M6L0A6,INGRID CLARKE-PITT,ROYAL LEPAGE SIGNATURE REALTY,"$399,000",43.7074982,79.4797966,2 days
05/08/2024,811 - 3050 ELLESMERE ROAD,TORONTO,ONTARIO,M1E5E6,JAY BANERJEI,RE/MAX REALTRON REALTY INC.,"$398,888",43.7860551,79.1977194,1 day
01/08/2024,812 - 17 BATHURST STREET,TORONTO,ONTARIO,M5V0N1,DOUGLAS HO,HOMELIFE NEW WORLD REALTY INC.,"$649,900",43.6377203,79.3999946,
05/08/2024,812 - 205 HILDA AVENUE,TORONTO,ONTARIO,M2M4B1,KIRA GINZBURG,FOREST HILL REAL ESTATE INC.,"$599,000",43.7952949,79.4282354,255 days
31/07/2024,813 - 21 NELSON STREET,TORONTO,ONTARIO,M5V3H9,KENNETH KEITH LEUNG,LANDPOWER REAL ESTATE LTD.,"$688,888",43.6488776,79.3880393,20 hours
05/08/2024,813 SE - 60 PRINCESS STREET,TORONTO,ONTARIO,M5A2C7,ROSE NGUYEN,HARLOWE REALTY CORPORATION,"$538,000",43.6495699,79.3665038,158 days
31/07/2024,814 - 10 NORTHTOWN WAY,TORONTO,ONTARIO,M3H5S9,AMAR IMRAN,ROYAL LEPAGE SIGNATURE REALTY,"$668,000",43.7759274,79.4132893,43 minutes
01/08/2024,810 - 85 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0H1,WAI SHUM,LANDPOWER REAL ESTATE LTD.,"$630,000",43.76644,79.37273,
05/08/2024,814 - 2 REAN DRIVE,TORONTO,ONTARIO,M2K3B8,KELVIN LAM,HOMELIFE LANDMARK REALTY INC.,"$550,000",43.7660607,79.3828761,2 days
30/07/2024,815 - 138 DOWNES STREET,TORONTO,ONTARIO,M5E0E4,SHIRIN HOSEINI,MKS REALTY INC.,"$1,500,000",43.6445327,79.371261,149 days
31/07/2024,815 - 18 YONGE STREET,TORONTO,ONTARIO,M5E1Z8,SAMIM KARIMI,RE/MAX HALLMARK FIRST GROUP REALTY LTD.,"$649,000",43.6446048,79.3765047,1 day
05/08/2024,815 - 480 FRONT STREET W,TORONTO,ONTARIO,M5V0V5,DEREK MAK,DEL REALTY INCORPORATED,"$1,595,000",43.6423804,79.3968586,149 days
05/08/2024,815 - 505 RICHMOND STREET W,TORONTO,ONTARIO,M5V0P4,JENNIFER SEAH,VERTICAL MARKETING REALTY,"$599,900",43.64709,79.3999337,4 days
05/08/2024,816 - 19 BATHURST STREET,TORONTO,ONTARIO,M6A2E1,TONY CHAWLA,HOMELIFE/DIAMONDS REALTY INC.,"$628,888",43.6403332,79.4012378,257 days
01/08/2024,816 - 2121 LAKE SHORE BOULEVARD W,TORONTO,ONTARIO,M8V4E9,SHAHID KHAWAJA,SHAHID KHAWAJA REAL ESTATE INC.,"$649,900",43.6274471,79.4783741,
31/07/2024,818 - 85 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R4,DYLAN PROVENCHER,KELLER WILLIAMS ADVANTAGE REALTY,"$619,900",43.6384398,79.4159892,39 minutes
05/08/2024,814 - 38 WILLIAM CARSON CRESCENT,TORONTO,ONTARIO,M2P2H2,MARINA LAW,HOMELIFE/PROSPERITY LAND REALTY INC.,"$1,090,000",43.7500212,79.4059221,2 days
05/08/2024,810 - 650 KING STREET W,TORONTO,ONTARIO,M5V0H6,TYLER COHEN,RE/MAX REALTRON BARRY COHEN HOMES INC.,"$1,790,000",43.6442687,79.4017778,4 days
05/08/2024,810 - 260 SENECA HILL DRIVE,TORONTO,ONTARIO,M2J4S6,SIMON WONG,IQI GLOBAL REAL ESTATE,"$729,000",43.7901315,79.3573445,124 days
30/07/2024,810 - 25 SCRIVENER SQUARE,TORONTO,ONTARIO,M4W3Y6,CATHY PARK,CHESTNUT PARK REAL ESTATE LIMITED,"$1,350,000",43.6806527,79.389678,46 days
01/08/2024,807 - 35 MERCER STREET,TORONTO,ONTARIO,M5V3C6,LANA POVZIKOV,FOREST HILL REAL ESTATE INC.,"$649,900",43.6453799,79.3912971,
30/07/2024,807 - 65 ST MARY STREET,TORONTO,ONTARIO,M5S0A6,KAM WONG,RIGHT AT HOME REALTY,"$1,388,000",43.6671043,79.389327,48 days
05/08/2024,808 - 12 YORK STREET,TORONTO,ONTARIO,M5J0A9,IVY CHEE,CENTURY 21 KING'S QUAY REAL ESTATE INC.,"$495,000",43.6417442,79.3819559,159 days
05/08/2024,808 - 160 KINGSWAY CRESCENT,TORONTO,ONTARIO,M8X2S4,ZEBA KAZMI,HERSH REALTY GROUP INC.,"$1,450,900",43.6617413,79.5071132,4 days
01/08/2024,808 - 2152 LAWRENCE AVENUE E,TORONTO,ONTARIO,M1R0B7,IMRAN MEHDI GONDAL,RE/MAX REAL ESTATE CENTRE INC.,"$625,500",43.74792,79.28586,
01/08/2024,808 - 225 SHERWAY GARDENS ROAD,TORONTO,ONTARIO,M9C0A3,MICHAEL KELLY,SUTTON GROUP REALTY SYSTEMS INC.,"$639,000",43.6089754,79.558715,
03/08/2024,808 - 301 PRUDENTIAL DRIVE,TORONTO,ONTARIO,M1P4V3,ZALMAI SAFI,WELCOME HOME REALTY INC.,"$549,000",43.7499333,79.2687131,1 day
05/08/2024,808 - 3151 BRIDLETOWNE CIRCLE,TORONTO,ONTARIO,M1W2T1,YURI KVYETKO,RE/MAX METROPOLIS REALTY,"$749,000",43.7976179,79.3198605,23 hours
01/08/2024,808 - 45 CHARLES STREET E,TORONTO,ONTARIO,M4Y0B8,MARK K CHOI,RIGHT AT HOME REALTY,"$2,350/MONTHLY",43.6690358,79.3840831,
30/07/2024,809 - 1 PALACE PIER COURT,TORONTO,ONTARIO,M8V3W9,LUKE DALINDA,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$1,300,000",43.6314479,79.4726297,36 days
05/08/2024,809 - 125 WESTERN BATTERY ROAD,TORONTO,ONTARIO,M6K3R8,SEAN SEZLIK,RIGHT AT HOME REALTY,"$450,000",43.639879,79.4167935,4 days
01/08/2024,809 - 30 GIBBS ROAD S,TORONTO,ONTARIO,M9B6L6,ALI MALIK,CITYSCAPE REAL ESTATE LTD.,"$639,999",43.6392239,79.5596305,
01/08/2024,809 - 4208 DUNDAS STREET W,TORONTO,ONTARIO,M8X0B1,MARIKO KATAOKA,BABIAK TEAM REAL ESTATE BROKERAGE LTD.,"$648,000",43.66131,79.5119512,
01/08/2024,809 - 50 CHARLES STREET E,TORONTO,ONTARIO,M4Y1T1,CSILLA CZIRIAK,RE/MAX CONDOS PLUS CORPORATION,"$2,250/MONTHLY",43.6693044,79.3838586,
05/08/2024,81 MARKHAM STREET,TORONTO,ONTARIO,M6J2G4,MARILENA DI MARCO,HOMELIFE/BAYVIEW REALTY INC.,"$3,250,000",43.6499985,79.4062093,183 days
31/07/2024,810 - 169 FORT YORK BOULEVARD,TORONTO,ONTARIO,M5V0C8,MARIYA LOPEZ TORRES,PROPERTY.CA INC.,"$479,900",43.6384989,79.4009491,42 minutes
30/07/2024,807 - 138 DOWNES STREET,TORONTO,ONTARIO,M5E0E4,SHIRIN HOSEINI,MKS REALTY INC.,"$1,350,000",43.6442364,79.3712304,149 days
05/08/2024,8 MERCER STREET UNIT# 1610,TORONTO,ONTARIO,M5V0C4,JOSEPH ISKRA,BETTER HOMES AND GARDENS REAL ESTATE SIGNATURE SERVICE,"$549,000",43.64601131,79.38961327,142 days
05/08/2024,908 - 105 VICTORIA ST STREET,TORONTO,ONTARIO,M5C3B4,JOSEPH MARCHESE,SUTTON GROUP-SECURITY REAL ESTATE INC.,"$599,000",43.6521328,79.3777157,1 hour
05/08/2024,908 - 40 SCOLLARD STREET,TORONTO,ONTARIO,M5R3S1,GEORGE KAPRALOS,RIGHT AT HOME REALTY,"$665,000",43.6724812,79.3895598,2 days
30/07/2024,PH 4 - 270 DUFFERIN STREET,TORONTO,ONTARIO,M6K0H8,MICHAEL ZAVARELLA,RE/MAX HALLMARK REALTY LTD.,"$1,387,000",43.6384128,79.4276448,87 days
05/08/2024,PH 924 - 2799 KINGSTON ROAD,TORONTO,ONTARIO,M1M1N1,CLARITA BURLEY,RE/MAX HALLMARK REALTY LTD.,"$877,990",43.7202424,79.2375017,134 days
01/08/2024,PH02 - 365 CHURCH STREET,TORONTO,ONTARIO,M5B1Z9,JASON CHEN,ALPHA REALTY INC.,"$618,000",43.6610459,79.3787591,
03/08/2024,PH06 - 2020 BATHURST STREET,TORONTO,ONTARIO,M5P0A6,AMIR ESMAILZADE,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$1,285,000",43.7007805,79.4256749,2 days
30/07/2024,PH07 - 39 BRANT STREET,TORONTO,ONTARIO,M5V2L9,MAX TAYLOR,RE/MAX ULTIMATE REALTY INC.,"$1,495,000",43.6464821,79.3980985,45 days
31/07/2024,PH104 - 90 LING ROAD,TORONTO,ONTARIO,M1E4Y3,SUTHARSAN MAHADEVAN,RE/MAX CROSSROADS REALTY INC.,"$399,900",43.7677592,79.1839962,4 days
31/07/2024,PH105 - 219 DUNDAS STREET E,TORONTO,ONTARIO,M5A0V1,JOHN CAMARA,CENTURY 21 REGAL REALTY INC.,"$499,900",43.6574902,79.3729582,1 day
05/08/2024,PH 2501 - 50 THOMAS RILEY ROAD,TORONTO,ONTARIO,M9B0C1,STANLEY WONG,HOMELIFE FRONTIER REALTY INC.,"$1,048,900",43.6338301,79.5415913,184 days
30/07/2024,PH106 - 5791 YONGE STREET,TORONTO,ONTARIO,M2M0A8,FARHANG FRANK ZADAFSHAR,ROYAL LEPAGE TERREQUITY REALTY,"$818,000",43.7845275,79.416192,2 hours
05/08/2024,PH14 - 40 HOMEWOOD AVENUE,TORONTO,ONTARIO,M4Y2K2,KAMAL THIAGARAJAH,HOMELIFE/FUTURE REALTY INC.,"$464,900",43.6642236,79.3754845,3 days
05/08/2024,PH1949 - 121 LOWER SHERBOURNE STREET,TORONTO,ONTARIO,M5A0W8,ROSE NGUYEN,HARLOWE REALTY CORPORATION,"$839,000",43.6495044,79.3670392,122 days
05/08/2024,PH20 - 525 ADELAIDE STREET W,TORONTO,ONTARIO,M5V0N7,OSCAR WONG,HOMELIFE LANDMARK REALTY INC.,"$890,000",43.6451742,79.4020807,2 days
03/08/2024,PH203 - 75 CANTERBURY PLACE,TORONTO,ONTARIO,M2N2N1,ANNIE LIAO,RIFE REALTY,"$898,000",43.7742014,79.4140587,2 days
05/08/2024,PH205 - 256 DORIS AVENUE,TORONTO,ONTARIO,M2N6X8,ALAN ZHENG,RE/MAX REALTRON REALTY INC.,"$738,000",43.7716108,79.4121372,1 day
30/07/2024,PH206 - 5168 YONGE STREET,TORONTO,ONTARIO,M2N0G1,TARA YARAGHI,FOREST HILL REAL ESTATE INC.,"$1,490,000",43.76988,79.41353,55 days
30/07/2024,PH207 - 300 ALTON TOWERS CIRCLE,TORONTO,ONTARIO,M1V4X9,ANTHONY YIP,RE/MAX PARTNERS REALTY INC.,"$579,000",43.8240371,79.2769284,1 day
30/07/2024,PH108 - 75 CANTERBURY PLACE,TORONTO,ONTARIO,M2N0L2,MARCANTHONY ROSSI,ROYAL LEPAGE TERREQUITY REALTY,"$1,338,000",43.774199,79.4152874,41 days
01/08/2024,PH212 - 55 COOPER STREET,TORONTO,ONTARIO,M5E0G1,CHRISTINE GAO,RE/MAX REALTRON REALTY INC.,"$8,980/MONTHLY",43.6448919,79.3717808,
30/07/2024,PH 01 - 335 LONSDALE ROAD,TORONTO,ONTARIO,M5P1R4,YUE HE,SUTTON GROUP REALTY SYSTEMS INC.,"$1,495,000",43.688229,79.4135346,12 days
05/08/2024,N807 - 120 BAYVIEW AVENUE E,TORONTO,ONTARIO,M5A3R7,ERGUN SEN,RE/MAX HALLMARK REALTY LTD.,"$949,900",43.6541751,79.3546448,140 days
31/07/2024,LPH05 - 543 RICHMOND STREET W,TORONTO,ONTARIO,M5V0W9,LINDSAY ELIZABETH LEDREW,HARLOWE REALTY CORPORATION,"$699,990",43.6467101,79.4015922,42 minutes
30/07/2024,LPH05 - 660 SHEPPARD AVENUE E,TORONTO,ONTARIO,M2K3E5,DARYL KING,RE/MAX HALLMARK REALTY LTD.,"$1,498,000",43.7684936,79.3810379,34 days
05/08/2024,LPH1 - 1080 BAY STREET,TORONTO,ONTARIO,M5S0A5,JULIA VISHNYAKOV,RIGHT AT HOME REALTY,"$2,399,000",43.6669805,79.3888889,1 day
