DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE
06/07/2024,808 - 225 SHERWAY GARDENS ROAD,TORONTO,ONTARIO,M9C0A3,MICHAEL KELLY,SUTTON GROUP REALTY SYSTEMS INC.,"$639,000",43.6089754,79.558715
06/07/2024,809 - 30 GIBBS ROAD S,TORONTO,ONTARIO,M9B6L6,ALI MALIK,CITYSCAPE REAL ESTATE LTD.,"$639,999",43.6392239,79.5596305
06/07/2024,809 - 4208 DUNDAS STREET W,TORONTO,ONTARIO,M8X0B1,MARIKO KATAOKA,BABIAK TEAM REAL ESTATE BROKERAGE LTD.,"$648,000",43.66131,79.5119512
06/07/2024,810 - 350 ALTON TOWERS CIRCLE,TORONTO,ONTARIO,M1V5E3,ELSIE CHEN,CENTURY 21 ATRIA REALTY INC.,"$639,000",43.8228272,79.2751544
06/07/2024,810 - 85 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0H1,WAI SHUM,LANDPOWER REAL ESTATE LTD.,"$630,000",43.76644,79.37273
06/07/2024,812 - 17 BATHURST STREET,TORONTO,ONTARIO,M5V0N1,DOUGLAS HO,HOMELIFE NEW WORLD REALTY INC.,"$649,900",43.6377203,79.3999946
06/07/2024,816 - 2121 LAKE SHORE BOULEVARD W,TORONTO,ONTARIO,M8V4E9,SHAHID KHAWAJA,SHAHID KHAWAJA REAL ESTATE INC.,"$649,900",43.6274471,79.4783741
06/07/2024,820 - 181 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0K6,NAVI KANAGALINGAM,RE/MAX ROYAL PROPERTIES REALTY,"$609,000",43.7789092,79.2813986
06/07/2024,823 - 20 EDWARD STREET,TORONTO,ONTARIO,M5G0C5,MARTA ELORZA,RE/MAX CROSSROADS REALTY INC.,"$614,500",43.6569664,79.3821204
06/07/2024,824 - 3100 KEELE STREET,TORONTO,ONTARIO,M3M2H4,GEOFFREY PATRICK GRACE,RE/MAX HALLMARK REALTY LTD.,"$638,000",43.7400361,79.4856773
06/07/2024,827 - 461 ADELAIDE STREET W,TORONTO,ONTARIO,M5V0L6,RYAN WOOD,HARVEY KALLES REAL ESTATE LTD.,"$618,000",43.6456283,79.3994816
06/07/2024,901 - 120 VARNA DRIVE,TORONTO,ONTARIO,M6A0B3,JULIA JEON,RIGHT AT HOME REALTY,"$609,000",43.7235804,79.445742
06/07/2024,901 - 17 BATHURST STREET,TORONTO,ONTARIO,M5V0N1,SUSAN ZHAO,BAY STREET GROUP INC.,"$639,900",43.6376208,79.3991137
06/07/2024,901 - 508 WELLINGTON STREET W,TORONTO,ONTARIO,M5V0K8,ANNIE GRACE HILL MORWOOD,CORE ASSETS REAL ESTATE,"$649,000",43.6434202,79.3991997
06/07/2024,902 - 150 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R5,MICHAEL CAMBER,ROYAL LEPAGE SIGNATURE REALTY,"$649,000",43.6387616,79.4162413
06/07/2024,903 - 35 FINCH AVENUE E,TORONTO,ONTARIO,M2N6Z8,NANCY LONG,WANTHOME REALTY INC.,"$628,000",43.7798543,79.4125439
06/07/2024,903 - 714 THE WEST MALL,TORONTO,ONTARIO,M9C4X1,FRANK LEO,RE/MAX WEST REALTY INC.,"$650,000",43.6570159,79.5707742
06/07/2024,905 - 318 RICHMOND STREET W,TORONTO,ONTARIO,M5V0B4,KENNETH LAM,HOMELIFE LANDMARK REALTY INC.,"$629,000",43.6489242,79.3921998
06/07/2024,906 - 180 FAIRVIEW MALL DRIVE,TORONTO,ONTARIO,M2J0G4,AMIR SHAHBAZI,HOUSESIGMA INC.,"$610,888",43.7802158,79.3418953
06/07/2024,908 - 72 ESTHER SHINER BOULEVARD,TORONTO,ONTARIO,M2K0C4,SUBODH SHARMA,SKILL REALTY INC.,"$649,000",43.7683025,79.3714311
06/07/2024,909 - 330 RICHMOND STREET W,TORONTO,ONTARIO,M5V1X2,ZACHARY GALBRAITH,ROYAL LEPAGE SIGNATURE REALTY,"$625,000",43.6489309,79.3927925
06/07/2024,909 - 35 HAYDEN STREET,TORONTO,ONTARIO,M4Y3C3,CRYSTAL LIU,BESTLIVING SIGNATURE REALTY INC.,"$628,000",43.669542,79.3848212
06/07/2024,909 - 70 TOWN CENTRE COURT,TORONTO,ONTARIO,M1P0B2,JIM CHU,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$650,000",43.7737121,79.2554562
06/07/2024,909 - 714 THE WEST MALL W,TORONTO,ONTARIO,M9C4X1,JAYSEN WILLIAM MAYO,ROYAL LEPAGE REALTY PLUS OAKVILLE,"$629,800",43.6568866,79.5707703
06/07/2024,910 - 225 VILLAGE GREEN SQ E,TORONTO,ONTARIO,M1S0N4,WU LAN,NU STREAM REALTY (TORONTO) INC.,"$648,000",43.7797917,79.2818251
06/07/2024,911 - 15 JAMES FINLAY WAY,TORONTO,ONTARIO,M3M0B3,ASHLEY CLARK,FOREST HILL REAL ESTATE INC.,"$619,000",43.7260817,79.4796508
06/07/2024,911 - 56 FOREST MANOR ROAD E,TORONTO,ONTARIO,M2J1M6,ORIT BEN OR,SLAVENS & ASSOCIATES REAL ESTATE INC.,"$645,000",43.7733449,79.3450628
06/07/2024,913 - 11 MICHAEL POWER PLACE,TORONTO,ONTARIO,M9A5G3,ANDREW WALKER,ROYAL LEPAGE SIGNATURE REALTY,"$625,000",43.6448522,79.5300905
06/07/2024,915 - 5 SOUDAN AVENUE,TORONTO,ONTARIO,M4S0B1,BRYAN EMERSON WOOD,SMART SOLD REALTY,"$608,000",43.7043254,79.3971671
06/07/2024,918 - 1028 MCNICOLL AVENUE,TORONTO,ONTARIO,M1W0A8,JOE XU,HOMELIFE LANDMARK REALTY INC.,"$638,000",43.8046795,79.3348614
06/07/2024,919 - 39 BRANT STREET,TORONTO,ONTARIO,M5V2L9,NATALIA KROUPSKAIA,RIGHT AT HOME REALTY,"$649,000",43.6464821,79.3980985
06/07/2024,919 - 576 FRONT STREET,TORONTO,ONTARIO,M5V1C1,STEVE MASSARONI,RE/MAX NOBLECORP REAL ESTATE,"$629,990",43.6412006,79.4005331
06/07/2024,955 BAY STREET,"UNIT #2205
TORONTO",ONTARIO,M5S2A2,JIM MO,RE/MAX REALTRON JIM MO REALTY,"$649,000",43.664745,79.386974
06/07/2024,B - 36 SHANK STREET,TORONTO,ONTARIO,M6J3T9,UZAIR SEEDAT,RE/MAX METROPOLIS REALTY,"$635,000",43.6424224,79.4145329
06/07/2024,E510 - 555 WILSON AVENUE,TORONTO,ONTARIO,M3H0C5,KAZIMIERZ WODZ,RE/MAX REALTRON REALTY INC.,"$610,000",43.7341108,79.4482081
06/07/2024,G01 - 21 SHAFTESBURY AVENUE,TORONTO,ONTARIO,M4T3B4,ROSSANA CARDENAS,RE/MAX PRIME PROPERTIES - UNIQUE GROUP,"$628,000",43.6820051,79.3905796
06/07/2024,LPH05 - 15 ELLERSLIE AVENUE,TORONTO,ONTARIO,M2N0E3,MICHAEL ANTHONY FESTA,RE/MAX PREMIER INC.,"$620,000",43.7717925,79.4139778
06/07/2024,LPH08 - 503 BEECROFT ROAD,TORONTO,ONTARIO,M2N0A2,HAMED TABRIZCHI,HOMELIFE/BAYVIEW REALTY INC.,"$618,000",43.7784814,79.4178161
06/07/2024,LPH12 - 543 RICHMOND STREET W,TORONTO,ONTARIO,M5V0W9,LINDSAY ELIZABETH LEDREW,HARLOWE REALTY CORPORATION,"$649,990",43.6466334,79.4016919
06/07/2024,LPH2 - 600 REXDALE BOULEVARD,TORONTO,ONTARIO,M9W6T4,GARY BHATT,GATE GOLD REALTY,"$649,999",43.7212786,79.6100978
06/07/2024,N307 - 6 SONIC WAY,TORONTO,ONTARIO,M3C0P1,RANDOLPH WONG,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$648,000",43.7198514,79.3368302
06/07/2024,N366 - 35 ROLLING MILLS ROAD,TORONTO,ONTARIO,M5A0V6,HANI AZAM,IPRO REALTY LTD.,"$650,000",43.6529313,79.3554386
06/07/2024,N816 - 35 ROLLING MILLS ROAD,TORONTO,ONTARIO,M5A0V6,LEO SHIU,SUPERSTARS REALTY LTD.,"$650,000",43.6529313,79.3554386
06/07/2024,PH11 - 20 DEAN PARK ROAD,TORONTO,ONTARIO,M1B3G9,JENNIFER REGAN,CENTURY 21 PERCY FULTON LTD.,"$648,000",43.8019661,79.1692521
06/07/2024,PH20 - 181 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0L3,MEHRUM SINGH BAJWA,HOMELIFE/MIRACLE REALTY LTD,"$649,000",43.7789092,79.2813986
06/07/2024,PH24 - 270 WELLINGTON STREET,TORONTO,ONTARIO,M5V3P5,SARA RAHIMIAN,RE/MAX REALTRON REALTY INC.,"$618,000",43.6451021,79.3908361
06/07/2024,PH302 - 1 LEE CENTRE DRIVE,TORONTO,ONTARIO,M1H3J2,VIJAY THANGARAJAH,HOMELIFE/FUTURE REALTY INC.,"$649,000",43.7813124,79.2452782
06/07/2024,PH311 - 18 VALLEY WOODS ROAD,TORONTO,ONTARIO,M3A0A1,DEEPAK MANGLA,HOMELIFE/MIRACLE REALTY LTD,"$649,999",43.7524839,79.3329102
06/07/2024,S702 - 8 OLYMPIC GARDENS DRIVE,TORONTO,ONTARIO,M2M0B9,GARY CHAHINIAN,THE DIAMOND REALTY INC.,"$639,888",43.7850291,79.4159917
06/07/2024,SPH1702 - 17 DUNDONALD STREET,TORONTO,ONTARIO,M4Y1K3,CHRIS KOWAL,ROYAL LEPAGE URBAN REALTY,"$649,900",43.6659544,79.3835585
06/07/2024,TH1 - 11 SUPERIOR AVENUE,TORONTO,ONTARIO,M8V0A7,CAITLIN HOWELL,RE/MAX REALTY ENTERPRISES INC.,"$649,800",43.6152292,79.4889486
06/07/2024,UNIT198 - 165 TAPSCOTT ROAD,TORONTO,ONTARIO,M1B3G7,RAVI KUMAR BEDI,RE/MAX GOLD REALTY INC.,"$649,000",43.8052,79.22527
